15	40	35	38	34	30	29	37	27	38	32	35	53	46	55	51	55	48	50	54	21	25	24	43	25	38	45	27	45	29	32	35	35	37	38	40	41	43	45	46	19	10	12	12	19	15	14	15	10	15	19	20	20	30	25	20	30	21	30	25	31	7	5	7	5	10	2	5	5	0	50	50	9	47	8	30	45	28	33	42	41	40	36	33	33	42	29	21	32	31	25	29	54	23	51	48	17	52	42	46	50
58	62	64	51	50	63	79	54	67	78	69	71	89	85	91	90	93	89	91	94	68	70	70	88	72	81	92	75	94	77	79	85	85	87	88	90	91	93	95	96	60	60	62	62	63	65	61	65	59	48	69	70	70	56	56	55	60	58	62	60	65	45	45	46	47	51	48	49	53	50	0	5	42	3	42	61	7	27	19	8	11	11	32	33	37	18	38	34	42	51	43	46	61	59	60	59	34	65	58	64	68
57	58	61	47	46	60	79	50	65	75	67	68	86	83	88	87	90	86	89	91	66	68	69	86	71	79	91	73	93	76	77	85	85	87	87	90	90	93	95	95	61	60	62	62	64	65	61	65	59	49	69	70	70	59	58	56	62	60	64	62	67	45	45	45	47	51	48	48	53	50	5	0	42	5	42	58	5	25	17	9	14	10	28	30	33	14	35	32	39	48	40	43	57	57	55	55	33	61	54	60	64
23	45	40	40	36	36	38	40	35	47	40	42	61	54	63	59	64	57	58	62	30	34	33	53	34	47	55	37	55	38	41	43	44	46	47	48	50	51	53	55	20	18	20	20	23	23	19	23	19	11	27	28	28	26	22	18	28	21	29	25	30	3	5	10	5	10	7	11	11	9	42	42	0	39	5	35	37	24	26	34	32	32	33	31	32	36	28	19	32	34	25	30	56	30	53	50	13	55	45	50	55
55	60	61	49	48	61	76	52	65	75	67	69	86	83	89	87	90	86	89	91	65	67	67	85	69	78	89	72	91	74	76	82	82	84	85	87	88	90	92	93	57	57	59	59	60	62	58	62	56	45	66	67	67	54	53	52	57	56	59	57	62	42	42	43	44	48	45	46	50	47	3	5	39	0	39	58	5	25	17	5	8	8	30	32	35	17	36	32	40	49	40	43	60	57	58	58	31	63	56	62	66
19	40	35	35	31	31	37	35	31	43	35	38	57	50	58	55	59	53	55	58	27	31	30	49	31	43	52	34	52	36	38	43	43	45	46	48	49	51	53	53	24	18	20	20	25	23	21	23	17	15	27	28	28	31	27	22	32	25	33	29	34	5	3	5	7	13	6	7	12	8	42	42	5	39	0	31	37	21	25	34	33	32	29	27	28	34	23	15	27	29	21	25	51	25	48	45	10	50	40	45	50
15	12	5	17	15	3	37	13	12	17	10	10	28	25	30	29	32	28	31	33	21	17	21	31	25	23	37	25	42	29	26	46	43	44	42	50	44	49	51	49	47	34	35	32	46	38	41	33	26	45	38	40	36	60	55	50	60	50	60	55	60	35	30	25	35	40	30	25	35	30	61	58	35	58	31	0	54	33	41	54	56	50	31	28	25	45	23	26	20	11	18	15	29	7	26	22	30	25	16	18	22
52	55	57	44	43	56	74	47	61	71	63	64	82	78	84	83	86	82	85	87	61	63	64	82	66	74	86	69	88	71	72	80	80	82	82	85	85	88	90	90	56	55	57	57	59	60	56	60	54	44	64	65	65	54	54	52	58	55	60	57	62	40	40	40	42	47	43	43	48	45	7	5	37	5	37	54	0	20	13	5	11	5	25	26	30	11	31	28	35	44	36	39	55	53	53	53	28	58	51	57	61
32	36	36	26	24	36	56	28	40	50	42	44	61	58	64	62	65	61	64	66	42	43	44	61	47	54	66	49	68	52	52	62	62	64	64	67	67	70	72	72	45	39	41	40	47	44	42	43	36	34	47	49	48	48	46	42	51	45	52	48	54	26	24	22	28	34	26	25	33	28	27	25	24	25	21	33	20	0	7	21	23	16	10	10	13	14	11	8	16	24	15	19	40	32	37	36	11	41	33	38	43
39	43	44	33	31	43	62	36	48	58	50	51	69	66	71	70	73	69	72	74	49	50	51	69	53	61	73	56	75	58	59	68	68	70	70	73	73	76	78	78	47	43	45	45	50	49	46	48	42	36	52	53	53	48	46	43	51	47	53	50	55	29	28	28	31	37	31	31	37	33	19	17	26	17	25	41	13	7	0	13	16	8	15	16	19	10	19	15	23	32	23	26	46	40	43	43	16	48	40	46	50
51	57	58	46	45	57	72	49	60	71	63	65	82	79	85	83	86	82	84	87	60	62	62	81	65	74	85	67	86	69	71	77	77	79	80	82	83	85	87	88	52	52	54	54	55	57	53	57	51	40	61	62	62	49	49	47	53	51	55	52	57	37	37	38	39	43	40	41	45	42	8	9	34	5	34	54	5	21	13	0	5	5	27	29	32	16	32	28	37	46	36	40	58	53	56	55	26	61	53	59	63
51	59	60	49	48	58	71	52	61	72	64	66	84	80	87	85	88	83	86	89	60	63	63	81	65	75	85	67	86	69	71	75	76	78	79	80	82	84	86	87	49	50	52	52	53	55	51	55	51	37	59	60	60	45	45	44	49	48	51	49	53	35	36	38	37	41	39	40	43	41	11	14	32	8	33	56	11	23	16	5	0	10	31	32	36	21	35	29	40	48	39	43	62	54	60	59	27	65	56	62	67
47	51	53	41	39	52	69	44	56	66	58	60	78	74	80	79	82	78	80	83	57	58	59	77	61	70	81	64	83	66	68	75	75	77	77	80	80	83	85	85	51	50	52	52	55	55	51	55	49	39	59	60	60	50	49	47	54	51	55	53	58	35	35	35	37	42	38	38	43	40	11	10	32	8	32	50	5	16	8	5	10	0	22	23	27	11	27	23	32	41	32	35	53	48	51	50	23	55	48	54	58
35	30	33	19	18	34	60	22	41	49	41	42	58	56	60	60	62	60	63	65	45	45	47	61	50	54	67	52	71	55	55	68	66	68	67	72	70	74	76	75	53	46	47	46	55	51	50	49	41	44	54	55	53	58	55	51	61	54	62	58	64	35	32	29	36	43	34	31	41	36	32	28	33	30	29	31	25	10	15	27	31	22	0	3	5	14	9	14	11	21	15	15	31	33	28	28	19	33	26	32	36
32	28	30	17	16	31	57	20	38	46	38	39	55	53	58	57	60	57	60	62	42	42	44	59	47	51	64	49	68	52	52	65	63	65	64	69	67	71	73	72	51	43	45	43	53	48	48	46	39	42	51	53	51	57	54	50	59	52	60	56	62	33	29	26	34	41	32	29	39	33	33	30	31	32	27	28	26	10	16	29	32	23	3	0	3	16	6	12	8	18	12	13	30	30	27	26	18	32	24	30	34
31	24	27	13	12	28	56	16	36	43	35	36	52	50	55	54	56	54	57	59	40	40	42	56	45	48	62	47	66	50	50	64	62	64	63	68	66	70	72	71	52	43	45	43	53	48	48	46	38	43	51	53	50	59	55	51	60	53	61	57	63	34	30	26	35	42	32	29	39	33	37	33	32	35	28	25	30	13	19	32	36	27	5	3	0	20	5	13	5	15	10	10	27	28	24	23	19	28	20	26	30
46	44	47	33	32	47	70	36	53	62	54	55	72	70	74	74	76	73	76	78	56	56	58	74	61	67	79	63	82	66	66	76	76	78	78	81	81	84	86	86	57	52	54	54	59	58	56	57	50	46	61	63	61	58	56	53	61	57	63	60	65	39	37	36	41	46	40	39	46	42	18	14	36	17	34	45	11	14	10	16	21	11	14	16	20	0	21	22	25	34	27	29	43	45	41	41	24	46	40	46	49
26	24	25	14	12	26	51	17	32	40	32	34	50	48	53	52	54	52	54	56	36	36	38	53	41	45	58	43	62	46	46	59	57	59	58	64	61	65	67	66	47	38	40	38	48	43	43	41	33	39	46	48	45	54	51	46	56	48	57	53	58	29	25	21	30	37	27	24	34	29	38	35	28	36	23	23	31	11	19	32	35	27	9	6	5	21	0	9	5	13	6	7	30	24	27	25	15	30	21	27	31
24	31	30	23	20	29	48	24	33	43	35	37	55	51	57	55	58	54	56	59	34	35	36	53	39	46	58	41	60	44	44	55	54	56	56	60	59	62	64	64	39	32	34	32	41	37	36	35	28	30	40	42	40	45	42	38	47	40	48	44	50	21	17	15	22	29	20	18	27	21	34	32	19	32	15	26	28	8	15	28	29	23	14	12	13	22	9	0	14	19	9	14	39	25	36	34	6	39	29	35	40
26	19	22	9	7	23	52	12	31	38	30	31	47	45	49	49	51	49	52	53	36	35	37	51	41	43	57	42	61	46	45	60	58	60	58	65	61	66	68	66	51	41	42	40	51	46	46	43	35	43	48	50	47	58	55	50	60	52	61	56	62	33	29	25	34	40	30	26	37	32	42	39	32	40	27	20	35	16	23	37	40	32	11	8	5	25	5	14	0	9	7	5	25	23	22	20	20	25	16	22	26
21	11	12	7	4	14	45	6	22	28	21	21	37	35	39	39	41	39	42	44	29	27	30	42	34	34	48	35	52	38	37	54	51	53	51	58	54	59	60	59	50	38	39	37	50	42	44	38	31	44	43	46	42	60	55	50	61	52	61	56	62	34	29	24	34	40	30	25	36	31	51	48	34	49	29	11	44	24	32	46	48	41	21	18	15	34	13	19	9	0	9	5	23	15	20	17	24	21	11	16	21
20	21	21	14	11	20	45	15	26	35	27	28	46	42	48	47	50	46	49	51	30	30	32	47	35	39	52	37	56	40	40	53	52	54	52	58	55	59	61	60	44	33	35	33	44	39	39	36	28	37	41	43	40	52	48	43	53	45	54	50	55	26	22	18	27	34	23	19	30	25	43	40	25	40	21	18	36	15	23	36	39	32	15	12	10	27	6	9	7	9	0	5	30	18	27	25	15	30	20	25	30
22	17	18	9	6	18	47	10	26	33	25	26	43	40	45	44	47	44	47	49	31	30	32	46	36	38	52	37	56	41	40	55	53	55	54	60	57	61	63	61	48	37	38	36	48	42	43	39	31	41	44	46	43	57	53	48	58	50	59	54	60	31	26	22	32	38	28	23	34	29	46	43	30	43	25	15	39	19	26	40	43	35	15	13	10	29	7	14	5	5	5	0	25	18	22	20	20	25	15	20	25
44	18	26	16	20	32	66	17	41	41	37	35	42	46	45	47	47	50	52	52	50	47	51	56	54	48	63	55	69	58	55	75	72	74	71	79	73	79	80	78	73	61	62	60	73	66	68	62	54	67	67	69	65	83	79	74	84	75	85	80	86	57	52	48	58	64	53	49	60	54	61	57	56	60	51	29	55	40	46	58	62	53	31	30	27	43	30	39	25	23	30	25	0	36	3	7	45	7	13	13	12
8	19	12	22	19	7	30	20	8	18	10	13	31	26	33	31	34	29	31	34	14	12	15	29	18	21	34	19	38	23	22	39	36	38	36	43	39	43	45	43	40	26	27	24	39	30	33	25	18	38	30	32	28	53	48	43	53	43	53	48	53	29	24	19	28	33	23	18	28	23	59	57	30	57	25	7	53	32	40	53	54	48	33	30	28	45	24	25	23	15	18	18	36	0	33	29	26	32	23	25	29
40	14	23	13	16	28	63	13	38	38	34	32	40	43	43	45	45	47	50	50	47	43	47	53	51	45	60	51	66	55	52	72	69	70	67	76	70	75	77	74	70	58	59	56	70	62	64	58	51	64	63	65	61	79	75	70	80	72	81	76	82	54	49	44	54	60	50	45	56	51	60	55	53	58	48	26	53	37	43	56	60	51	28	27	24	41	27	36	22	20	27	22	3	33	0	3	42	5	9	10	10
37	11	19	11	14	25	59	10	34	35	30	29	37	40	40	42	42	44	47	47	43	40	44	50	47	42	56	48	63	51	48	68	65	67	64	72	66	72	73	71	67	55	56	53	67	59	61	55	47	61	60	62	58	77	72	68	78	69	78	74	79	51	46	41	51	57	47	42	53	48	59	55	50	58	45	22	53	36	43	55	59	50	28	26	23	41	25	34	20	17	25	20	7	29	3	0	40	5	6	7	8
24	36	34	29	26	32	46	30	34	45	37	39	58	53	60	58	61	56	58	61	33	35	36	54	38	47	58	40	59	43	44	52	52	54	54	57	57	60	62	62	34	28	30	29	36	33	31	32	26	24	36	38	37	39	36	32	41	34	42	38	44	15	13	12	17	23	15	15	22	17	34	33	13	31	10	30	28	11	16	26	27	23	19	18	19	24	15	6	20	24	15	20	45	26	42	40	0	45	35	40	45
40	12	21	16	19	26	61	15	36	35	31	29	35	39	38	40	40	43	46	45	46	41	45	49	49	42	56	49	63	53	50	70	67	68	65	74	68	73	75	72	71	58	59	56	70	62	65	58	51	66	62	65	61	81	77	72	82	73	82	78	83	55	50	46	56	62	51	46	57	52	65	61	55	63	50	25	58	41	48	61	65	55	33	32	28	46	30	39	25	21	30	25	7	32	5	5	45	0	10	7	5
30	6	13	7	9	18	53	5	28	30	24	23	34	36	37	38	39	40	43	43	37	33	37	44	41	37	51	41	57	45	42	62	59	61	58	66	60	66	67	65	61	48	49	47	60	53	55	48	41	55	53	55	51	71	66	62	72	63	72	68	73	45	40	35	46	51	41	36	47	42	58	54	45	56	40	16	51	33	40	53	56	48	26	24	20	40	21	29	16	11	20	15	13	23	9	6	35	10	0	5	10
33	5	14	13	14	19	54	10	29	28	24	22	30	33	33	35	35	37	40	40	39	34	38	43	42	35	50	42	56	46	43	63	60	61	58	67	61	66	68	65	64	52	52	50	64	55	58	51	44	60	56	58	54	75	71	66	76	67	76	72	77	50	45	40	50	56	45	40	51	46	64	60	50	62	45	18	57	38	46	59	62	54	32	30	26	46	27	35	22	16	25	20	13	25	10	7	40	7	5	0	5
38	10	18	17	19	23	58	15	32	30	27	25	30	34	33	35	35	38	41	40	43	38	42	45	46	38	52	45	59	49	46	67	63	65	61	70	64	69	71	68	69	56	57	54	68	60	63	55	48	65	60	62	58	80	76	71	81	72	81	76	82	55	50	45	55	61	50	45	56	50	68	64	55	66	50	22	61	43	50	63	67	58	36	34	30	49	31	40	26	21	30	25	12	29	10	8	45	5	10	5	0
